URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/Lancealotin/status/2000850818938044508,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/LawrenceMLudlow/status/1996577307016712480,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/LenoraAntoinet/status/2006631549673026046,1.5,1.0,0.0,1.0,-14.220976332738884,2.0,Treatment,1
https://x.com/Lolapirch/status/1996562350003159439,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/LoneWolfV_/status/1997977810917269826,1.0,1.0,0.0,4.333333333333333,-13.815511557963774,2.0,Treatment,1
https://x.com/Lyndonx/status/2000157958160712115,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/MFretired/status/1996188630662922451,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/MarioNawfal/status/2005911742098923565,1.0,1.0,-0.07692307692307693,1.3571428571428572,,2.0,Control,0
https://x.com/MarioNawfal/status/2011705732044112140,1.0064102564102564,1.0,-0.019230769230769232,1.1481481481481481,,2.0,Treatment,1
https://x.com/MarkGBblog/status/1997620601905885564,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Markus_Krall/status/1996124601168843180,0.9482758620689655,1.0,0.034482758620689655,1.3166666666666667,-3.314158059637916,3.0,Control,0
https://x.com/MckennaDen34381/status/2005952740371952047,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Mylovanov/status/2011746916061888754,0.8571428571428571,1.0,0.14285714285714285,4.111111111111111,-1.791753635918541,2.0,Control,0
https://x.com/NAVSkandalen/status/1998994876126658768,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/NewRulesGeo/status/2003443525107745188,0.9019607843137255,1.0,0.0196078431372549,1.3653846153846154,-3.8285915064845883,3.0,Treatment,1
https://x.com/News_of_Donbass/status/2008166586310369650,0.5,1.0,0.0,1.5,-13.122365377402328,3.0,Treatment,1
https://x.com/OccupySchagen/status/2008095965874413785,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
