URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/Andjela_Sipovac/status/2001242216686121423,0.8181818181818182,1.0,0.0,1.3863636363636365,-13.614841084723599,3.0,Control,0
https://x.com/Andjela_Sipovac/status/2001268642315726852,0.7083333333333334,1.0,0.08333333333333333,2.25,-2.1400555753319797,2.0,Control,0
https://x.com/Andjela_Sipovac/status/2004153292319072567,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Andjela_Sipovac/status/2004188502242582811,0.9142857142857143,1.0,0.01904761904761905,1.4476190476190476,-3.8711496060353694,2.0,Treatment,1
https://x.com/Andjela_Sipovac/status/2005227901445341261,0.8666666666666667,1.0,0.06666666666666667,1.4666666666666666,-2.564935511419524,3.0,Treatment,1
https://x.com/AndrewinH70355/status/2008159776317100102,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/AndyInLondon1/status/2002639903138693305,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Andy_____K/status/2012836905402933579,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/AngelovJullian/status/2005267294373716010,0.631578947368421,1.0,0.0,1.4210526315789473,-13.355979811917914,4.0,Treatment,1
https://x.com/AnitaGriff38352/status/1997996733406552348,0.9583333333333334,1.0,0.013888888888888888,1.1111111111111112,-4.234035550666851,2.0,Treatment,1
https://x.com/Annalussenburg/status/2006271707061903674,0.8,1.0,0.0,1.4,-13.592368256649284,2.0,Treatment,1
https://x.com/AnneSmi06829573/status/2000881455321268252,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/AnneSmi06829573/status/2001624908011573659,0.8333333333333334,1.0,0.0,1.1666666666666667,-13.6331902011696,3.0,Control,0
https://x.com/Annibanner/status/2002731750456475712,0.6666666666666666,1.0,0.0,1.3333333333333333,-13.410046949854985,3.0,Treatment,1
https://x.com/AnnieGlen11/status/1998347782692769874,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/AnnieGlen11/status/1998361103555084713,0.803921568627451,1.0,0.058823529411764705,1.8627450980392157,-2.614944022082362,2.0,Treatment,1
https://x.com/AnnieGlen11/status/1998361624957329602,0.6153846153846154,1.0,0.0,1.8461538461538463,-13.330004367181253,5.0,Control,0
https://x.com/AnteMamic82/status/1996125101461307546,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/ApexPredatonDCT/status/2000199932347650530,0.9423076923076923,1.0,0.0,1.0961538461538463,-13.7560881987174,2.0,Treatment,1
https://x.com/ApexPredatonDCT/status/2000201491408155046,0.9375,1.0,0.0,1.1328125,-13.7509731034928,2.0,Control,0
https://x.com/Archer83Able/status/1996216601742336180,0.9305396096440872,1.0,0.0029850746268656717,1.1039035591274398,-5.741806026892969,3.0,Treatment,1
