URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/EnglishLadYorks/status/2011795548114702611,0.9705882352941176,1.0,0.0,1.0294117647058822,-13.785658625117092,2.0,Treatment,1
https://x.com/EskoKauppila/status/1997638401273512423,1.2,1.0,-0.2,1.0,,2.0,Control,0
https://x.com/FearnYarrow/status/2001288531251994958,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Fedro6548/status/1999113057176314305,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Fedup026/status/2001645438110437703,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Flick1_/status/2001270011009094133,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/FredMisdom/status/2000531975703281712,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/GL5589118269107/status/1998006406021259704,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/GNicastia94016/status/1997638220264198653,1.0,1.0,0.0,5.0,-13.815511557963774,2.0,Control,0
https://x.com/GeneralFluffyz/status/1998344185519239425,0.9444444444444444,1.0,0.0,1.0555555555555556,-13.758353202947294,3.0,Treatment,1
https://x.com/GeoffSmiGlaynax/status/2000533454925025555,1.25,1.0,0.0,1.0,-14.038654909278163,2.0,Control,0
https://x.com/GeromanAT/status/1995759948358185390,0.9749518304431599,1.0,-0.0009633911368015414,1.0478927203065134,,2.0,Treatment,1
https://x.com/GeromanAT/status/1995810304979054676,0.911504424778761,1.0,0.0,1.1666666666666667,-13.722852824568346,3.0,Control,0
https://x.com/GeromanAT/status/2005223178814263710,0.9483870967741935,1.0,0.0064516129032258064,1.1847133757961783,-4.990278653211208,2.0,Control,0
https://x.com/GilesRocholl/status/2001632644027560041,1.0,1.0,0.0,1.411764705882353,-13.815511557963774,2.0,Treatment,1
https://x.com/Glenn_Diesen/status/2003365990902444457,0.9293078055964654,1.0,0.004418262150220913,1.1548055759354365,-5.348468342218447,2.0,Treatment,1
https://x.com/GudadzeLevan/status/2000876935568601532,1.0,1.0,-0.25,1.6,,2.0,Treatment,1
https://x.com/Hans_1966/status/1995758502153736294,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Hans_1966/status/1998701839349317767,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/HavryshkoMarta/status/2004166320871399706,0.9709302325581395,1.0,0.0,1.0982658959537572,-13.786010923507165,2.0,Control,0
https://x.com/Hawkeye1745/status/2005146024738779365,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Healey2405/status/2000449596351533196,0.9770114942528736,1.0,0.0,1.146067415730337,-13.792254719328895,2.0,Control,0
https://x.com/Hettiewaynthrop/status/1998309317913854228,0.6666666666666666,1.0,0.0,1.5,-13.410046949854985,4.0,Treatment,1
https://x.com/HotSpotHotSpot/status/2001282502065836200,0.8888888888888888,1.0,0.0,1.1111111111111112,-13.697728647307258,3.0,Control,0
https://x.com/HubertusVenator/status/2003072958408093945,0.5,1.0,0.0,1.5,-13.122365377402328,3.0,Treatment,1
https://x.com/Info_Defense_En/status/2000853604387971168,0.0,2.0,0.0,2.0,,1.0,Treatment,1
https://x.com/IslanderWORLD/status/2004048668119138548,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/JHArnous/status/2004054584076251544,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/JJKALE2/status/1996533397624426811,1.0,1.0,0.0,1.55,-13.815511557963774,2.0,Treatment,1
https://x.com/JS_Mill_Acolyte/status/1996121662312644942,0.6666666666666666,1.0,0.0,1.3333333333333333,-13.410046949854985,3.0,Control,0
https://x.com/Ja09724729/status/2005197114142536126,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/JacobP32213953/status/2012768265060122910,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/JamesBradleyCA/status/2009245331754766807,0.6415094339622641,1.0,0.0,1.8148148148148149,-13.371580727850628,5.0,Treatment,1
https://x.com/JasnicSlobodan/status/1998271638874603746,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/JasnicSlobodan/status/2000426925395738960,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/JasnicSlobodan/status/2000768536281485742,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/JasnicSlobodan/status/2006351485077196938,0.5,1.0,0.0,1.5,-13.122365377402328,3.0,Treatment,1
https://x.com/JimThom94025512/status/1998721776566550728,0.5,1.0,0.0,2.0,-13.122365377402328,2.0,Control,0
https://x.com/JimmyfromToledo/status/2001622290061037954,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/JohnMMacgregor/status/1999069316545699846,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Johnmch02/status/2000882531701588468,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/JorgensenFlinke/status/2002940803921162578,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/JulesLepo66146/status/2000494272043217074,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/KJ1981ya/status/2006356925638652124,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/KarenSquires18/status/1998391903121789107,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/KateEmerson88/status/1999045806528381250,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/KenobiObi69370/status/1999086139224068132,0.6666666666666666,1.0,0.0,1.3333333333333333,-13.410046949854985,3.0,Control,0
https://x.com/KentuckyKOT/status/1996467430671942026,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
